customer_id,age,gender,locality,platform,monthly_orders,avg_order_value,monthly_spend,avg_delivery_time_min,num_categories_ordered,reorder_rate,discount_usage_pct,app_sessions_per_week,ratings_given,complaints_filed,membership,preferred_category,preferred_payment,preferred_time_slot,days_since_last_order,tenure_months,cluster,pca1,pca2,segment
CUST0335,22,Male,Guindy,Blinkit,13,568.16,7386.08,10.7,6,0.46,51.7,9.0,23,3,1,Snacks & Beverages,UPI,Night (8-11pm),1,21,0,0.8223638168912786,1.663434439813652,💎 Premium Loyalists
CUST0336,22,Male,Velachery,Blinkit,4,222.05,888.2,22.5,3,0.46,74.0,6.7,22,2,0,Fruits & Vegetables,Cash on Delivery,Evening (4-8pm),13,32,2,-2.566099193332159,-0.12198721173883356,🔥 Bargain Hunters
CUST0337,45,Male,Porur,Blinkit,1,285.76,285.76,24.6,4,0.56,35.3,6.8,2,2,0,Snacks & Beverages,Credit Card,Evening (4-8pm),0,32,2,-2.7116161669650647,-1.0102829495499825,🔥 Bargain Hunters
CUST0338,35,Male,Tambaram,Both,13,521.76,6782.88,16.1,1,0.82,35.5,8.6,3,4,1,Groceries,UPI,Morning (6-10am),11,27,3,0.6110011553576515,-1.3083631784324743,⭐ Regular Mainstream
CUST0339,28,Male,Guindy,Zepto,23,453.0,10419.0,16.5,5,0.57,12.9,13.0,12,5,0,Groceries,Wallet,Night (8-11pm),0,11,1,1.7326652112298242,0.5959120545808324,🧪 Occasional Browsers
CUST0340,22,Male,Adyar,Both,15,474.45,7116.75,8.4,2,0.36,17.6,12.7,13,4,1,Snacks & Beverages,UPI,Afternoon (12-4pm),5,22,3,0.8067417423156964,0.288917811547255,⭐ Regular Mainstream
CUST0341,28,Female,Anna Nagar,Zepto,9,385.42,3468.78,21.9,1,0.48,21.4,9.9,3,1,0,Fruits & Vegetables,UPI,Afternoon (12-4pm),1,23,2,-1.1233421313149097,-1.4185119112530875,🔥 Bargain Hunters
CUST0342,28,Male,Adyar,Zepto,20,501.93,10038.6,8.0,4,0.81,57.9,6.3,11,5,1,Personal Care,UPI,Night (8-11pm),1,23,0,1.7837585984110225,0.5979737669879805,💎 Premium Loyalists
CUST0343,22,Male,Perungudi,Zepto,19,389.65,7403.35,22.8,3,0.82,19.7,6.6,15,3,0,Groceries,Credit Card,Evening (4-8pm),31,27,1,0.4495979587247045,-2.9814991985051464,🧪 Occasional Browsers
CUST0344,28,Male,Adyar,Zepto,21,521.41,10949.61,10.9,1,0.76,55.6,7.0,9,2,1,Fruits & Vegetables,Credit Card,Afternoon (12-4pm),1,34,0,2.0227847402449153,-1.01727718668725,💎 Premium Loyalists
CUST0345,28,Female,OMR,Zepto,18,559.15,10064.7,25.0,3,0.45,48.2,6.2,22,2,1,Personal Care,UPI,Night (8-11pm),1,20,0,1.7023017191763343,0.7033711879042318,💎 Premium Loyalists
CUST0346,35,Female,Sholinganallur,Zepto,25,709.21,13474.99,20.0,5,0.1,54.2,3.6,23,5,1,Fruits & Vegetables,Credit Card,Afternoon (12-4pm),4,15,0,3.5474627283846534,2.074157602158183,💎 Premium Loyalists
CUST0347,35,Female,Perungudi,Both,18,327.35,5892.3,23.0,4,0.52,15.3,4.9,19,0,0,Snacks & Beverages,Debit Card,Morning (6-10am),6,4,1,-0.1841733359337691,-0.7683894600651509,🧪 Occasional Browsers
CUST0348,22,Male,Perungudi,Zepto,11,418.0,4598.0,13.9,4,0.16,15.6,10.4,23,4,0,Groceries,Credit Card,Evening (4-8pm),20,29,2,-0.5280982089449591,-0.42691728486627717,🔥 Bargain Hunters
CUST0349,28,Female,Velachery,Blinkit,4,200.58,802.32,11.3,2,0.77,21.2,5.4,16,5,1,Groceries,Cash on Delivery,Morning (6-10am),6,11,3,-2.249243375860179,0.3889237242916578,⭐ Regular Mainstream
CUST0350,35,Male,Guindy,Zepto,15,748.73,7487.3,9.2,6,0.89,75.0,8.1,28,5,1,Groceries,UPI,Afternoon (12-4pm),4,7,0,1.4810494379854298,2.663295552212672,💎 Premium Loyalists
CUST0351,28,Female,Velachery,Both,20,80.0,1600.0,23.5,4,0.61,43.1,8.0,24,0,0,Snacks & Beverages,UPI,Evening (4-8pm),2,11,2,-1.5360775686179062,0.006261569135369799,🔥 Bargain Hunters
CUST0352,45,Female,Nungambakkam,Blinkit,15,722.92,7952.12,21.3,1,0.59,50.3,9.8,6,2,0,Personal Care,Debit Card,Evening (4-8pm),4,33,1,1.2226847257645852,-1.2384070252426196,🧪 Occasional Browsers
CUST0353,35,Female,Chromepet,Zepto,13,436.82,5678.66,21.5,1,0.63,31.7,5.4,3,3,1,Personal Care,UPI,Evening (4-8pm),4,30,3,0.14833550464851963,-1.2742012984896178,⭐ Regular Mainstream
CUST0354,22,Female,Velachery,Blinkit,7,495.32,3467.24,19.5,1,0.4,86.6,1.0,23,3,0,Household Items,UPI,Night (8-11pm),1,32,2,-1.014025736674085,0.6852391284378505,🔥 Bargain Hunters
CUST0355,22,Female,Adyar,Blinkit,10,390.18,3901.8,20.7,5,0.86,37.5,5.5,11,0,1,Household Items,UPI,Night (8-11pm),5,13,3,-0.7960076538813776,-0.6918964265685559,⭐ Regular Mainstream
CUST0356,35,Male,Porur,Blinkit,13,425.6,5532.8,16.5,4,0.74,42.2,4.3,9,4,1,Groceries,Debit Card,Evening (4-8pm),1,7,3,0.05314652010345251,0.7188678206794895,⭐ Regular Mainstream
CUST0357,22,Female,Adyar,Blinkit,16,525.86,8413.76,19.9,4,0.91,24.7,1.0,1,1,1,Household Items,UPI,Evening (4-8pm),3,24,0,1.019990470661638,-2.0679359761942764,💎 Premium Loyalists
CUST0358,28,Male,Porur,Blinkit,11,125.4,1379.4,13.7,1,0.47,25.1,5.8,13,5,0,Personal Care,UPI,Evening (4-8pm),1,11,2,-1.992784166005968,0.34125081542098695,🔥 Bargain Hunters
CUST0359,58,Female,Sholinganallur,Blinkit,10,302.62,3026.2,16.3,2,0.51,52.3,5.3,7,3,0,Household Items,UPI,Morning (6-10am),1,31,2,-1.3258928713946367,-0.6368243615337846,🔥 Bargain Hunters
CUST0360,28,Male,Guindy,Blinkit,19,267.89,5089.91,33.2,2,0.65,33.1,7.9,9,1,0,Household Items,Debit Card,Morning (6-10am),4,14,1,-0.34673054607160453,-1.17897152829644,🧪 Occasional Browsers
CUST0361,28,Male,Sholinganallur,Zepto,15,500.53,7507.95,18.2,4,0.4,14.7,10.1,5,5,0,Groceries,Credit Card,Afternoon (12-4pm),0,26,1,0.6616339489272599,-0.1596174939713533,🧪 Occasional Browsers
CUST0362,35,Male,Guindy,Both,16,420.79,6732.64,8.1,4,0.74,55.9,15.5,22,4,0,Personal Care,UPI,Evening (4-8pm),0,1,1,0.22272303378405514,2.0588902969917826,🧪 Occasional Browsers
CUST0363,28,Male,Guindy,Blinkit,23,531.26,12218.98,16.0,3,0.77,30.7,8.4,22,0,0,Groceries,Debit Card,Evening (4-8pm),0,6,1,2.003921705768115,-0.40131258015415555,🧪 Occasional Browsers
CUST0364,28,Male,Perungudi,Blinkit,10,449.66,4496.6,12.7,4,0.69,51.2,8.1,1,4,0,Personal Care,Debit Card,Morning (6-10am),0,31,2,-0.5963919414089417,-0.4605340825435011,🔥 Bargain Hunters
CUST0365,58,Female,Nungambakkam,Zepto,18,610.55,7937.15,18.8,1,0.76,7.1,16.0,13,2,0,Fruits & Vegetables,Credit Card,Afternoon (12-4pm),1,12,1,1.141430666682788,-0.7001489288055414,🧪 Occasional Browsers
CUST0366,28,Male,Porur,Blinkit,17,286.75,4874.75,13.6,6,0.82,93.1,2.9,10,4,1,Groceries,UPI,Afternoon (12-4pm),7,1,3,-0.16572692124208033,1.596496603221548,⭐ Regular Mainstream
CUST0367,58,Male,Perungudi,Both,8,430.47,3443.76,16.9,5,0.82,58.8,3.2,1,0,0,Household Items,Credit Card,Evening (4-8pm),2,6,2,-1.2638467666207862,-0.7487294043179581,🔥 Bargain Hunters
CUST0368,45,Female,Velachery,Zepto,18,619.69,9295.35,14.3,4,0.85,18.4,10.4,3,0,1,Household Items,Wallet,Night (8-11pm),3,29,0,1.6621543056178947,-1.9559320409617063,💎 Premium Loyalists
CUST0369,22,Male,Ambattur,Blinkit,14,583.68,8171.52,19.0,4,0.66,58.6,13.3,5,4,0,Groceries,UPI,Afternoon (12-4pm),5,30,1,0.855679116194873,-0.13258041821595956,🧪 Occasional Browsers
CUST0370,22,Female,OMR,Blinkit,30,153.66,4609.8,14.9,1,0.56,30.5,13.7,3,5,0,Household Items,UPI,Afternoon (12-4pm),6,13,1,0.4326655339209156,-0.4689853798855327,🧪 Occasional Browsers
CUST0371,22,Female,Guindy,Both,14,236.2,3306.8,19.8,3,0.64,73.7,1.0,21,0,0,Dairy & Eggs,UPI,Evening (4-8pm),0,30,2,-1.3242040833391422,-0.590520632935803,🔥 Bargain Hunters
CUST0372,22,Female,Porur,Blinkit,20,405.28,8105.6,27.7,6,0.63,37.4,1.0,4,2,1,Groceries,Credit Card,Evening (4-8pm),9,12,0,1.0362790840323892,-0.802329025321022,💎 Premium Loyalists
CUST0373,22,Female,Sholinganallur,Zepto,18,377.73,6799.14,12.2,4,0.87,16.6,7.5,5,1,0,Personal Care,Credit Card,Evening (4-8pm),22,10,1,0.15000772195257028,-2.697210965895161,🧪 Occasional Browsers
CUST0374,35,Male,Adyar,Both,7,408.22,2857.54,21.6,2,0.44,21.0,10.8,8,4,0,Fruits & Vegetables,UPI,Morning (6-10am),0,10,2,-1.2498890810764647,0.4367490218348745,🔥 Bargain Hunters
CUST0375,22,Female,Tambaram,Blinkit,4,563.31,2253.24,8.0,2,0.95,25.4,6.5,21,0,0,Fruits & Vegetables,UPI,Evening (4-8pm),5,18,2,-1.5065385124909505,-1.2922872879261997,🔥 Bargain Hunters
CUST0376,28,Male,Velachery,Zepto,15,472.09,7081.35,16.8,2,0.48,45.5,3.3,21,5,0,Personal Care,Wallet,Night (8-11pm),0,6,1,0.3759504332425744,1.3096963676829005,🧪 Occasional Browsers
CUST0377,45,Male,Tambaram,Zepto,21,482.58,10134.18,19.1,5,0.77,79.8,2.9,15,5,1,Snacks & Beverages,Debit Card,Night (8-11pm),0,8,0,1.7911657191023025,1.8380111510363117,💎 Premium Loyalists
CUST0378,22,Female,Mylapore,Blinkit,15,540.71,8110.65,14.3,5,0.87,46.8,12.1,10,5,0,Household Items,Wallet,Afternoon (12-4pm),1,20,1,0.7779248062440152,0.5126684571592417,🧪 Occasional Browsers
CUST0379,45,Male,Mylapore,Zepto,20,613.35,8586.9,9.1,6,0.64,29.2,12.3,10,1,1,Groceries,Cash on Delivery,Morning (6-10am),9,16,0,1.7361125307864036,-0.3980366904802911,💎 Premium Loyalists
CUST0380,28,Female,Adyar,Zepto,12,80.0,960.0,17.8,4,0.52,74.6,10.5,23,2,1,Fruits & Vegetables,UPI,Afternoon (12-4pm),5,2,3,-1.9325536832894619,2.1157256163794207,⭐ Regular Mainstream
CUST0381,22,Female,Mylapore,Both,6,350.41,2102.46,25.7,4,0.54,34.9,7.8,20,4,0,Personal Care,UPI,Morning (6-10am),2,11,2,-1.7272805072556485,1.0774618848237478,🔥 Bargain Hunters
CUST0382,35,Female,Chromepet,Zepto,8,261.07,2088.56,17.3,4,0.67,43.7,4.5,20,0,1,Fruits & Vegetables,Credit Card,Evening (4-8pm),2,24,3,-1.6645254524154653,-0.28185464897987617,⭐ Regular Mainstream
CUST0383,35,Female,Sholinganallur,Blinkit,4,505.56,2022.24,20.8,5,0.49,8.5,1.0,9,1,0,Fruits & Vegetables,UPI,Afternoon (12-4pm),3,19,2,-1.5836061373669557,-1.2523254663128862,🔥 Bargain Hunters
CUST0384,45,Male,Guindy,Zepto,7,336.82,2357.74,23.6,6,0.35,51.8,2.0,28,2,0,Personal Care,UPI,Night (8-11pm),1,4,2,-1.7401836846647707,1.7591137069964249,🔥 Bargain Hunters
CUST0385,35,Male,Perungudi,Blinkit,10,433.66,4336.6,30.4,4,0.34,65.4,1.0,26,3,0,Dairy & Eggs,UPI,Morning (6-10am),10,3,2,-0.7897954552437403,1.3548432878213639,🔥 Bargain Hunters
CUST0386,45,Female,Nungambakkam,Blinkit,18,573.39,10321.02,12.7,1,0.6,34.9,6.8,0,0,1,Fruits & Vegetables,Wallet,Afternoon (12-4pm),4,15,0,1.7532838659445786,-1.5276641511583595,💎 Premium Loyalists
CUST0387,28,Male,Velachery,Zepto,11,311.46,3426.06,13.3,3,0.56,42.8,9.9,21,5,1,Fruits & Vegetables,UPI,Night (8-11pm),3,4,3,-0.7743117495564937,2.0454482104786353,⭐ Regular Mainstream
CUST0388,22,Female,Tambaram,Blinkit,15,485.31,7279.65,16.5,2,0.39,56.6,8.3,16,5,1,Snacks & Beverages,UPI,Night (8-11pm),3,17,0,0.8535083677227375,1.5012735679766458,💎 Premium Loyalists
CUST0389,35,Female,Adyar,Zepto,20,699.69,9795.66,21.1,2,0.54,28.5,13.7,26,2,1,Dairy & Eggs,Credit Card,Evening (4-8pm),13,9,0,2.2325633794129005,0.42347367592030194,💎 Premium Loyalists
CUST0390,45,Female,Chromepet,Both,16,569.69,9115.04,8.0,1,0.64,47.3,8.7,7,1,1,Snacks & Beverages,Cash on Delivery,Morning (6-10am),6,25,0,1.363992049404703,-1.093235615078741,💎 Premium Loyalists
CUST0391,58,Male,Adyar,Both,7,134.56,941.92,21.3,4,0.39,28.5,1.4,25,5,0,Personal Care,Cash on Delivery,Afternoon (12-4pm),0,1,2,-2.4641332568853387,1.736051902288475,🔥 Bargain Hunters
CUST0392,28,Male,Perungudi,Blinkit,20,367.49,7349.8,18.7,6,0.62,45.1,7.5,15,4,0,Household Items,Credit Card,Night (8-11pm),2,2,1,0.533259769412149,1.176632949435491,🧪 Occasional Browsers
CUST0393,28,Male,Ambattur,Blinkit,5,484.05,2420.25,15.3,6,0.73,80.2,7.6,24,1,0,Groceries,UPI,Morning (6-10am),1,33,2,-1.536093999598391,0.6155595005878021,🔥 Bargain Hunters
CUST0394,35,Male,Ambattur,Zepto,11,519.5,5714.5,20.1,5,0.95,48.8,10.0,5,5,1,Personal Care,UPI,Evening (4-8pm),21,22,3,0.2173597775905774,-0.6790291345668892,⭐ Regular Mainstream
CUST0395,28,Female,Chromepet,Blinkit,13,374.58,4869.54,22.4,4,0.63,31.0,11.4,13,4,0,Dairy & Eggs,Cash on Delivery,Morning (6-10am),2,12,2,-0.4901937202499403,0.5429715079748598,🔥 Bargain Hunters
CUST0396,58,Male,Kodambakkam,Zepto,18,304.84,5487.12,23.1,6,0.3,41.0,9.9,24,2,1,Household Items,Credit Card,Morning (6-10am),0,27,3,0.15957029047756444,1.1850368382293583,⭐ Regular Mainstream
CUST0397,45,Male,Sholinganallur,Zepto,22,432.2,9508.4,18.1,4,0.43,51.7,6.1,1,2,1,Personal Care,Debit Card,Afternoon (12-4pm),2,11,0,1.6415174938972525,0.07664339769788323,💎 Premium Loyalists
CUST0398,28,Male,Mylapore,Blinkit,18,224.36,4038.48,19.6,2,0.54,47.9,13.5,8,1,1,Dairy & Eggs,UPI,Morning (6-10am),1,14,3,-0.36615205128987055,0.16494668778122173,⭐ Regular Mainstream
CUST0399,35,Female,Mylapore,Zepto,29,617.95,13594.9,19.4,2,0.58,46.4,11.3,3,1,1,Household Items,UPI,Evening (4-8pm),4,14,0,3.5268640805283327,-0.689489930016309,💎 Premium Loyalists
CUST0400,35,Female,Sholinganallur,Blinkit,13,756.36,6807.24,24.2,5,0.67,65.9,1.0,18,4,1,Snacks & Beverages,Credit Card,Night (8-11pm),1,22,0,1.2078404634156472,1.1429697312728102,💎 Premium Loyalists
CUST0401,22,Male,Sholinganallur,Zepto,21,491.04,10311.84,19.9,2,0.93,41.2,11.1,16,0,1,Fruits & Vegetables,Cash on Delivery,Afternoon (12-4pm),0,9,0,1.6890694444617824,-0.29403581875679524,💎 Premium Loyalists
CUST0402,45,Male,Porur,Blinkit,20,378.16,7563.2,21.2,4,0.62,32.6,4.5,0,1,0,Personal Care,Wallet,Night (8-11pm),0,15,1,0.5341048744630749,-1.3714923025029615,🧪 Occasional Browsers
CUST0403,28,Male,T Nagar,Zepto,1,589.36,589.36,22.5,1,0.37,63.8,1.0,23,5,0,Personal Care,Cash on Delivery,Morning (6-10am),1,33,2,-1.7339730214361133,0.9263326310191191,🔥 Bargain Hunters
CUST0404,45,Male,Sholinganallur,Zepto,12,558.95,6707.4,27.8,5,0.52,21.5,9.0,1,0,0,Household Items,Credit Card,Evening (4-8pm),2,19,1,0.18910789362339006,-1.3647094083726237,🧪 Occasional Browsers
CUST0405,28,Female,Adyar,Blinkit,17,370.4,6296.8,15.1,1,0.29,27.2,17.3,16,0,0,Fruits & Vegetables,Credit Card,Night (8-11pm),8,31,1,0.085765594300246,-1.1863554529817277,🧪 Occasional Browsers
CUST0406,45,Female,Porur,Both,10,411.39,4113.9,26.1,4,0.91,43.8,7.8,1,0,0,Personal Care,Cash on Delivery,Evening (4-8pm),1,18,2,-0.9876746214278911,-1.4900845609846092,🔥 Bargain Hunters
CUST0407,28,Male,Kodambakkam,Blinkit,7,310.28,2171.96,30.4,5,0.69,72.9,6.8,2,2,0,Personal Care,UPI,Morning (6-10am),0,12,2,-1.8089544530931598,0.35126265514146815,🔥 Bargain Hunters
CUST0408,22,Male,Velachery,Zepto,26,449.64,11690.64,15.4,1,0.73,24.4,8.4,3,2,1,Household Items,Wallet,Morning (6-10am),7,1,0,2.4065120285953405,-0.9866675808136335,💎 Premium Loyalists
CUST0409,45,Female,Porur,Zepto,14,473.8,6633.2,16.9,5,0.42,62.1,17.6,12,0,0,Groceries,Credit Card,Night (8-11pm),10,34,2,0.15064293781485144,-0.5420246242945638,🔥 Bargain Hunters
CUST0410,22,Male,Anna Nagar,Both,14,279.58,3914.12,15.9,4,0.49,58.1,6.9,26,0,1,Household Items,Wallet,Afternoon (12-4pm),3,7,3,-0.7209915459655258,1.1613732809867512,⭐ Regular Mainstream
CUST0411,28,Female,Mylapore,Blinkit,6,226.56,1359.36,21.3,6,0.33,26.4,11.9,24,2,1,Household Items,Debit Card,Evening (4-8pm),1,2,3,-1.9171761580454039,2.15423239821037,⭐ Regular Mainstream
CUST0412,58,Male,Perungudi,Zepto,10,181.32,1813.2,8.7,5,0.46,41.2,6.4,22,4,1,Household Items,UPI,Evening (4-8pm),7,22,3,-1.5721520840106522,1.0106607045106701,⭐ Regular Mainstream
CUST0413,58,Male,Anna Nagar,Both,8,494.98,3959.84,15.5,6,0.61,52.7,5.7,11,5,0,Groceries,UPI,Evening (4-8pm),0,4,2,-0.7638193363508777,1.648688572097226,🔥 Bargain Hunters
CUST0414,28,Male,Adyar,Both,20,417.93,8358.6,16.6,4,0.36,53.5,13.6,20,3,0,Fruits & Vegetables,UPI,Morning (6-10am),12,20,1,0.9180687457387824,0.4683686869369592,🧪 Occasional Browsers
CUST0415,35,Male,Tambaram,Both,17,404.96,6884.32,16.2,5,0.22,46.7,3.6,4,1,1,Snacks & Beverages,UPI,Morning (6-10am),10,3,3,0.591950786282586,0.07257975516794524,⭐ Regular Mainstream
CUST0416,28,Female,Tambaram,Both,10,503.61,5036.1,16.1,5,0.73,44.4,11.0,13,0,1,Personal Care,UPI,Night (8-11pm),3,9,3,-0.2075079490561912,0.3276798971937113,⭐ Regular Mainstream
CUST0417,28,Male,Sholinganallur,Both,17,257.83,4383.11,15.6,6,0.89,16.7,6.6,5,2,1,Household Items,Credit Card,Night (8-11pm),1,18,3,-0.35996866672311917,-0.879743539068614,⭐ Regular Mainstream
CUST0418,28,Male,Velachery,Zepto,12,227.35,2728.2,21.9,2,0.67,25.7,5.0,0,0,1,Personal Care,UPI,Morning (6-10am),0,16,3,-1.222364900330633,-1.471859474660558,⭐ Regular Mainstream
CUST0419,35,Male,Porur,Zepto,15,463.39,6950.85,20.7,6,0.53,69.8,6.3,15,0,0,Snacks & Beverages,UPI,Afternoon (12-4pm),43,9,2,0.1218567275220623,-1.9503975912708122,🔥 Bargain Hunters
CUST0420,35,Male,Ambattur,Blinkit,15,108.84,1632.6,26.5,6,0.17,47.0,1.0,5,0,0,Personal Care,Wallet,Evening (4-8pm),7,19,2,-1.7894935613856582,-0.957642918916787,🔥 Bargain Hunters
CUST0421,35,Male,Tambaram,Blinkit,16,373.38,5974.08,21.9,6,0.79,43.1,3.8,12,0,0,Snacks & Beverages,UPI,Evening (4-8pm),2,6,2,-0.2616487782284561,-0.5347372499236057,🔥 Bargain Hunters
CUST0422,35,Male,Chromepet,Blinkit,22,863.96,12959.4,12.5,4,0.3,39.5,8.5,12,4,0,Fruits & Vegetables,Cash on Delivery,Morning (6-10am),0,15,0,3.2828440926087152,0.8091700543393971,💎 Premium Loyalists
CUST0423,22,Female,Sholinganallur,Blinkit,16,177.26,2836.16,17.1,3,0.27,61.5,7.0,10,1,0,Fruits & Vegetables,UPI,Afternoon (12-4pm),5,6,2,-1.243815862409805,0.32047182449380385,🔥 Bargain Hunters
CUST0424,28,Male,Chromepet,Blinkit,21,342.65,7195.65,16.6,6,0.65,54.0,4.2,15,1,0,Snacks & Beverages,Debit Card,Afternoon (12-4pm),21,5,1,0.36894771487228395,-0.939023750841405,🧪 Occasional Browsers
CUST0425,22,Male,Guindy,Blinkit,17,80.0,1360.0,19.3,5,0.9,84.5,13.9,21,2,0,Snacks & Beverages,UPI,Afternoon (12-4pm),6,29,2,-1.780856766747746,0.35882394131839,🔥 Bargain Hunters
CUST0426,28,Female,Velachery,Zepto,11,377.93,4157.23,23.5,1,0.56,49.5,4.0,13,4,1,Dairy & Eggs,Debit Card,Afternoon (12-4pm),0,27,3,-0.4731031175674514,0.2424424381504076,⭐ Regular Mainstream
CUST0427,28,Male,Nungambakkam,Zepto,20,773.98,10061.74,18.9,2,0.6,25.2,13.7,10,4,0,Groceries,Credit Card,Afternoon (12-4pm),2,26,1,2.2940834520972615,-0.4121369380314204,🧪 Occasional Browsers
CUST0428,45,Female,Perungudi,Blinkit,21,504.05,10585.05,18.9,6,0.73,24.5,8.6,4,1,0,Groceries,Cash on Delivery,Night (8-11pm),0,28,1,1.5533471277685948,-1.5639462642800668,🧪 Occasional Browsers
CUST0429,28,Male,Mylapore,Blinkit,14,309.52,4333.28,18.1,6,0.57,24.4,6.9,25,2,0,Household Items,UPI,Morning (6-10am),12,32,2,-0.8080349653877816,-0.894544338996112,🔥 Bargain Hunters
CUST0430,22,Female,Porur,Zepto,15,812.65,8939.15,22.1,2,0.7,50.0,8.4,24,4,1,Personal Care,UPI,Morning (6-10am),2,25,0,1.9835271214161105,0.9234847222927869,💎 Premium Loyalists
CUST0431,22,Female,Kodambakkam,Blinkit,10,106.38,1063.8,15.2,6,0.93,63.0,9.2,25,2,1,Personal Care,Cash on Delivery,Morning (6-10am),6,7,3,-2.1097281323565458,1.3773710364181793,⭐ Regular Mainstream
CUST0432,35,Female,Perungudi,Blinkit,15,501.71,7525.65,10.7,5,0.67,13.0,4.2,9,1,0,Snacks & Beverages,UPI,Evening (4-8pm),0,30,1,0.4138344499267963,-1.7591271733968448,🧪 Occasional Browsers
CUST0433,35,Female,Sholinganallur,Blinkit,8,431.68,3453.44,21.2,3,0.47,48.5,4.3,20,0,0,Household Items,UPI,Afternoon (12-4pm),0,31,2,-1.206090989851068,-0.6024131505236298,🔥 Bargain Hunters
CUST0434,22,Male,Adyar,Zepto,21,375.54,7886.34,19.9,6,0.51,35.4,7.2,24,5,1,Snacks & Beverages,Credit Card,Afternoon (12-4pm),5,12,0,1.1207952557307983,1.63542075920306,💎 Premium Loyalists
CUST0435,22,Female,OMR,Blinkit,7,565.28,3956.96,24.6,2,0.59,52.1,9.7,25,5,1,Groceries,UPI,Evening (4-8pm),9,9,3,-0.32317089641875235,1.8415568754324656,⭐ Regular Mainstream
CUST0436,35,Male,OMR,Zepto,22,207.24,4559.28,8.0,6,0.8,35.1,10.7,14,5,0,Household Items,UPI,Afternoon (12-4pm),1,34,1,-0.22032778842456396,-0.12754389519622272,🧪 Occasional Browsers
CUST0437,22,Male,Kodambakkam,Both,12,476.27,5715.24,17.5,4,0.72,20.7,13.0,6,4,0,Household Items,UPI,Afternoon (12-4pm),2,3,1,-0.12263989828257113,0.36241873435536764,🧪 Occasional Browsers
CUST0438,45,Male,OMR,Zepto,7,453.42,3173.94,18.5,5,0.73,66.6,3.1,2,2,0,Personal Care,UPI,Afternoon (12-4pm),4,28,2,-1.230530159557228,-0.8871082409128097,🔥 Bargain Hunters
CUST0439,35,Female,Tambaram,Blinkit,15,263.22,3948.3,10.4,5,0.65,53.9,9.4,10,0,0,Groceries,Credit Card,Afternoon (12-4pm),7,22,2,-0.967532767260674,-0.9556857653160613,🔥 Bargain Hunters
CUST0440,22,Male,Nungambakkam,Zepto,11,771.0,6168.0,17.6,3,0.62,62.8,7.9,8,1,1,Fruits & Vegetables,UPI,Afternoon (12-4pm),4,26,0,0.9258272087586611,-0.23982411717317006,💎 Premium Loyalists
CUST0441,22,Female,Guindy,Blinkit,14,387.27,5421.78,23.9,4,0.36,12.7,5.9,9,3,0,Groceries,Debit Card,Night (8-11pm),0,19,1,-0.2560342724884994,-0.40817161222073084,🧪 Occasional Browsers
CUST0442,58,Female,Nungambakkam,Blinkit,10,395.04,3950.4,28.4,4,0.84,57.5,16.0,22,5,1,Groceries,Cash on Delivery,Morning (6-10am),3,21,3,-0.5379788198014949,1.8371868301653482,⭐ Regular Mainstream
CUST0443,28,Female,Guindy,Zepto,19,235.02,4465.38,22.9,3,0.87,42.7,9.7,3,4,1,Snacks & Beverages,UPI,Night (8-11pm),10,10,3,-0.1382398374320931,-0.36147923314482255,⭐ Regular Mainstream
CUST0444,28,Female,Porur,Blinkit,14,390.6,5468.4,16.4,1,0.67,38.8,13.7,29,4,0,Personal Care,Cash on Delivery,Afternoon (12-4pm),10,16,1,-0.2792738420534335,0.5465469267773273,🧪 Occasional Browsers
CUST0445,45,Male,Porur,Zepto,12,840.26,5041.56,24.3,6,0.67,40.2,1.0,27,2,1,Fruits & Vegetables,Wallet,Morning (6-10am),4,24,0,0.922888782140032,0.48644651084347607,💎 Premium Loyalists
CUST0446,58,Male,Nungambakkam,Zepto,10,374.51,3745.1,22.6,4,0.71,22.5,12.2,24,1,0,Groceries,Debit Card,Morning (6-10am),27,25,2,-1.1290559850608362,-1.8838334069862777,🔥 Bargain Hunters
CUST0447,58,Male,Velachery,Blinkit,18,513.37,9240.66,15.6,1,0.62,49.9,10.1,21,5,0,Groceries,Wallet,Morning (6-10am),0,26,1,1.200229679492399,0.6121402747173741,🧪 Occasional Browsers
CUST0448,35,Male,Porur,Zepto,21,591.1,12413.1,15.1,1,0.68,40.9,10.8,24,1,1,Snacks & Beverages,UPI,Morning (6-10am),3,1,0,2.4296304947109406,0.6811462755562864,💎 Premium Loyalists
CUST0449,28,Male,Velachery,Both,13,387.35,5035.55,17.2,5,0.57,35.6,6.8,19,4,1,Household Items,Cash on Delivery,Evening (4-8pm),7,4,3,-0.13636906243942912,1.3090162248813006,⭐ Regular Mainstream
CUST0450,22,Male,Sholinganallur,Blinkit,7,346.27,2423.89,12.7,6,0.61,20.0,16.4,25,4,1,Dairy & Eggs,Debit Card,Morning (6-10am),0,14,3,-1.2297265244134503,2.060083827513548,⭐ Regular Mainstream
CUST0451,35,Male,Anna Nagar,Blinkit,20,505.01,10100.2,16.4,5,0.32,9.6,7.2,17,5,1,Personal Care,UPI,Evening (4-8pm),18,24,0,1.8894725369930294,-0.32960735346648073,💎 Premium Loyalists
CUST0452,28,Female,Chromepet,Zepto,18,376.57,6778.26,20.4,2,0.83,20.9,7.9,28,5,0,Personal Care,Debit Card,Evening (4-8pm),2,27,1,0.2709481801831158,-0.07720968410237894,🧪 Occasional Browsers
